Date,Price,Natural_Gas_Price,Global_Oil_Production_Mbd,OECD_Petroleum_Stocks
2017-08-01,70.92314632125073,2.498932313636804,78.3009556738468,2681.184979084453
2017-09-01,70.77559248466642,2.6224104951069833,79.54835077236291,2711.4029727851976
2017-10-01,70.59475448242559,2.4224425497418642,77.03299210330556,2730.25471337881
2017-11-01,70.81081201974492,2.042316763802169,79.85143120421402,2734.7677469039336
2017-12-01,71.27779129351231,2.3884108154127546,79.20259786176136,2704.490705933608
2018-01-01,72.0541082218676,2.994355438408578,79.66472508837947,2708.1080527768004
2018-02-01,72.10091992559728,2.6175351587729536,79.15998131613625,2695.6845322488757
2018-03-01,72.24833284080921,2.94706836238562,80.07641051657117,2677.0708130868934
2018-04-01,72.99104822494212,2.6661854293287917,79.6422645312834,2680.0013551742786
2018-05-01,72.44760564836113,2.005798446972009,79.5949478163839,2734.687463717783
2018-06-01,72.85818705488296,2.325977270612165,78.6142797838957,2682.6354786114703
2018-07-01,72.46421245392258,2.6674152142261667,78.65569003505138,2738.90976819263
2018-08-01,73.2611182799576,2.220969276333057,81.70862375652138,2685.4933475886487
2018-09-01,73.96407046132,2.758956467912778,79.75155957560811,2659.0836268757866
2018-10-01,74.78644874504943,2.0242998852523684,82.38575667979048,2685.578871633697
2018-11-01,75.5572480985829,2.632237800203622,79.15558460306505,2708.1952682081696
2018-12-01,75.97755191733442,2.8844813984104167,78.87580597064382,2695.841004207076
2019-01-01,75.46600471811168,2.2042660289022056,82.12761418782114,2713.3140709018326
2019-02-01,75.71339086907966,2.9818796644867156,79.71703337273125,2754.6607663396485
2019-03-01,76.16125716802661,3.1437846465983528,79.4216428731059,2707.721968017094
2019-04-01,76.39993317484588,3.2087700104922114,79.30728792358727,2699.7548061794596
2019-05-01,76.3426679134569,2.4925770928649573,82.80033467254401,2687.6729167282797
2019-06-01,76.42111662965506,2.613841628536816,80.11376093872451,2694.4297939929006
2019-07-01,76.61491496257248,3.441346161719986,81.30459727347073,2741.090253962013
2019-08-01,76.10180167149045,3.4973426475766156,82.19896642301192,2729.181311013325
2019-09-01,76.44137312200084,2.8941661164597106,80.87540501129631,2741.469057262543
2019-10-01,76.71882830782573,2.867229503331049,77.89988924933546,2706.358457757484
2019-11-01,76.6529698448332,3.6102157714905148,80.77083460949213,2684.7011313805665
2019-12-01,76.98691698520128,2.786392217789281,82.61278890061057,2701.9618637771378
2020-01-01,77.56873684904167,3.623759357111932,81.75966303888774,2694.3591734665747
2020-02-01,77.06040323698376,2.9803039302705545,80.4754807623323,2736.051490486843
2020-03-01,77.79573740127911,3.0925957666966197,78.9925586276273,2719.2716126996747
2020-04-01,78.3038979638092,3.5974107509470987,81.85119864671654,2653.9023028879897
2020-05-01,78.80695315963031,3.8141178162528515,76.334290676654,2671.0542945259353
2020-06-01,79.30561938331356,3.865999386802527,82.18600699278474,2693.306121027184
2020-07-01,79.66283037458342,3.7410717795111044,82.56672827753194,2743.2038445722183
2020-08-01,79.66315517133006,3.47645428841672,78.28071215317655,2683.3286326911093
2020-09-01,79.29650770997462,3.530718960598828,80.21783088122153,2704.485641362844
2020-10-01,79.55272636368846,3.8777694697453824,76.45332567058482,2710.372984618782
2020-11-01,79.61918014681594,4.044304566669086,79.90357600969722,2713.5860286970346
2020-12-01,79.27235391078253,3.598865096193598,78.81717653897341,2715.4628906340295
2021-01-01,80.15216840551977,3.685643646966622,77.37934370902215,2686.258602334481
2021-02-01,80.57243269870646,3.7358851226828556,80.53790707717503,2724.521192425459
2021-03-01,80.4169876175138,3.952392333496248,83.2982892685577,2684.2068085735214
2021-04-01,79.62977461725669,3.6716080220563896,81.91908088413419,2723.1579807473804
2021-05-01,79.21073858773745,3.9650252432277364,79.19833221626769,2691.3315125761637
2021-06-01,79.45503458676569,4.0442866754610005,82.94091197448397,2688.81377362773
2021-07-01,79.32617040249846,4.144718820113156,81.87221285749528,2698.355507692844
2021-08-01,78.66743223449706,4.1343332527984415,84.10399114965318,2679.474845639604
2021-09-01,78.80087783618087,3.625237235464908,79.4691634487681,2710.8337165018143
2021-10-01,78.7215069016565,4.019379376871278,81.94540815743453,2751.3705204848748
2021-11-01,78.52019709819355,4.131612429633513,83.84852708520845,2644.7702995249874
2021-12-01,77.89774272317214,3.7858562979755397,76.22943102512781,2709.2155977153075
2022-01-01,78.0650752837574,3.8650912020321018,81.5350386422742,2641.1935950889506
2022-02-01,77.5288013067385,4.389753599345013,77.85655413586332,2710.362153736706
2022-03-01,77.42247579054508,3.3647116881837893,78.77006209616725,2647.5708807659034
2022-04-01,78.00275924548271,4.587893271298499,80.17120153407778,2682.8823676899265
2022-05-01,78.62499917912079,4.282409441371851,80.69581121338594,2704.1876759045967
2022-06-01,78.56095810579818,3.8017414349114724,83.479282163901,2665.993892455422
2022-07-01,77.02123067451431,4.354246516202009,80.41766947733556,2703.093587603478
2022-08-01,77.39884230110619,3.548209565581015,80.02827820724099,2716.120511069076
2022-09-01,76.93437541320233,3.9626167943902746,78.73225793221675,2719.6865385557817
2022-10-01,76.23768919509372,3.3531648058587806,77.89721806446235,2666.981907653181
2022-11-01,76.60765229915779,4.206375350233472,77.70936298341951,2719.273379868884
2022-12-01,75.68275973132636,3.5029870026843897,81.73215523623291,2686.7682707568124
2023-01-01,76.03899525531617,3.9139454908351885,78.29068467418328,2713.2725390043393
2023-02-01,76.49153557816666,3.6747608825458333,83.27205981480712,2727.6703001114793
2023-03-01,76.74286144207262,3.4545251518328204,81.30046273368023,2686.315677143334
2023-04-01,76.84764097026238,3.3566389616496544,82.5946090808129,2711.4348290990138
2023-05-01,76.79155267683775,4.231929003956098,79.67967096569012,2681.537448584169
2023-06-01,76.54964853818451,3.2195965390426315,83.04098258603854,2671.4614023305185
2023-07-01,76.00866031616783,3.5295868387135596,79.33580272684203,2729.14908956014
2023-08-01,77.19294748171346,3.52208114575574,80.02476904834526,2665.3032032127685
2023-09-01,76.97064276980038,3.6099668928065602,77.11594152303445,2729.1360176014496
2023-10-01,76.5089124726718,3.542659062164077,77.26712403118981,2725.098945276117
2023-11-01,76.46228753653294,2.824304745118714,78.7482130190368,2668.7018943501334
2023-12-01,76.75107762964436,3.0976852007820135,80.87604873450367,2687.616536136001
2024-01-01,77.26146322702311,3.247203586110974,80.76293249092325,2698.648463137392
2024-02-01,77.14745345332844,3.0820882495548405,81.54338762629479,2667.7552496398366
2024-03-01,77.05230941642219,2.72668515316915,80.54472084846073,2700.084583082017
2024-04-01,76.65172973109091,2.7383893514275726,76.76123159811473,2685.578813778278
2024-05-01,76.52367977472888,2.806228861360939,78.93984551664293,2692.869362673938
2024-06-01,76.95632653722002,2.4283807715460473,79.11990390967446,2666.9392455804523
2024-07-01,76.92525927936285,2.702953727768857,80.94414062548088,2672.5148935943944
2024-08-01,76.74171415512129,2.8381871078812058,81.63671479349372,2693.7613007147943
2024-09-01,76.82721212993819,2.7723210093327473,78.54212429818118,2710.209236211435
2024-10-01,76.43637105654481,2.7116814324879495,77.03429848737889,2719.8947357612205
2024-11-01,75.35776820581448,2.240782266838148,80.92211157394496,2651.6902357749764
2024-12-01,75.11447508110683,1.970993578255997,82.75327672123458,2691.0614205728816
