Date,Price,Natural_Gas_Price,Global_Oil_Production_Mbd,OECD_Petroleum_Stocks
2017-05-01,55.29699737841197,1.8886845503540928,78.97226616532662,2701.3931228072174
2017-06-01,55.55363109496865,2.0727494802924964,77.8815729562221,2727.3547879617736
2017-07-01,55.60216986964267,2.4817542825965893,79.87464180545366,2657.6883842571297
2017-08-01,56.08649236490912,1.6374247779507436,81.91028464100248,2738.2387579865153
2017-09-01,55.735465817970436,2.438851120752813,78.02854790732891,2696.0498025355255
2017-10-01,55.571634744671556,2.1175301635264328,81.00809303103568,2689.3279732513147
2017-11-01,55.37558066810548,1.847328951936751,78.93948476325512,2674.697390618496
2017-12-01,54.64382319403941,2.310411695835114,78.4142543354753,2658.628583203356
2018-01-01,54.79188333257171,2.2640818699086567,79.78593928009089,2720.5792645990477
2018-02-01,54.92241096866165,2.0593647410478098,77.92951535516126,2701.83294917971
2018-03-01,54.92496769698288,2.2978093958517922,78.89270138930564,2667.7509775064736
2018-04-01,54.807674130295304,2.2009699639839693,77.6042442148223,2667.62303069841
2018-05-01,54.0999887592701,2.3924469690577044,83.92945026583278,2691.605382517747
2018-06-01,53.88966609788742,2.600860629606848,80.07052710394346,2741.7255381322348
2018-07-01,53.71830883962404,2.9237213163367315,78.60054898401484,2693.51021621591
2018-08-01,53.31717020501323,2.123989071985142,80.42795982146845,2662.421426172047
2018-09-01,53.23652734918022,3.184235838633748,79.77534390061834,2693.8564233978514
2018-10-01,53.43855277758749,2.009113380793056,79.55806080093356,2693.1819107563083
2018-11-01,54.38164572819275,2.6008825754532574,81.22833340008685,2632.5778339264607
2018-12-01,54.46893463460867,2.8756948917714436,81.51501542009461,2698.6426283370547
2019-01-01,54.59770982997006,2.8372174698776518,78.93899770477894,2694.2266367447833
2019-02-01,54.56048687208697,2.6206011700658873,78.84836351871064,2717.4051591203356
2019-03-01,53.60110126443745,2.8000663814698417,79.44989660569671,2746.223902373634
2019-04-01,53.58784432671284,2.7701238232746097,75.39615767052884,2728.164125738694
2019-05-01,53.61795943168336,2.796991504021839,76.96961787560289,2693.277782736129
2019-06-01,54.849580487926,3.2845401337060482,82.73374853488905,2672.336852281458
2019-07-01,54.75340000553544,3.1925301806066675,83.28993542700256,2764.3339950812465
2019-08-01,54.90417367670224,2.933052142592687,79.50192792088724,2701.4804608503623
2019-09-01,54.88681779184962,3.4658647573718424,81.15311392611153,2700.348232297824
2019-10-01,54.30247877303986,3.3426229148612614,80.62250030908707,2699.39687282225
2019-11-01,54.873890180297366,3.547958559486224,86.15776161691048,2704.9521190191963
2019-12-01,55.249856696640755,3.5457065922339708,82.23914982286915,2696.3909897019016
2020-01-01,55.645372670162274,3.159724112585015,79.74416481703847,2685.658449827994
2020-02-01,55.190678942764904,3.2906986240166742,78.08891911879915,2686.3285264689903
2020-03-01,55.892076098232955,3.7318399416955135,76.78710735948485,2699.1811682446
2020-04-01,55.19115056683682,3.738077893826546,80.40692727173445,2686.414380721656
2020-05-01,55.484579113736956,3.594279688373824,78.4872985094314,2682.178855433071
2020-06-01,56.57980692664194,3.6794579035497383,77.15549258080465,2702.6607556922972
2020-07-01,56.0845387640766,4.069258466920026,78.70685423151495,2693.6255695644786
2020-08-01,55.80138989927521,3.5480465690400775,77.83690399277121,2737.599824714567
2020-09-01,55.851215581819034,3.9269424338894465,83.37428327014513,2633.7257547901745
2020-10-01,55.59947775476093,3.7370705357960863,81.76327951389891,2727.2876712980615
2020-11-01,54.82414603922787,3.76485001891748,79.98405471736676,2731.1521298124408
2020-12-01,54.85842752663088,4.189623244794523,82.95988827778005,2648.1652441897963
2021-01-01,54.32727566976783,4.13476757077947,80.15473661529523,2691.4328101479914
2021-02-01,54.56407188508542,4.1555799804644495,78.27743159734348,2690.713978350105
2021-03-01,54.10435976796852,4.324711018063861,83.04624815453931,2664.8122076320547
2021-04-01,54.87932697047729,3.957997467556064,81.07782008736932,2680.554582810228
2021-05-01,54.487700324309166,4.171941672676935,77.9255076913471,2672.2356038633543
2021-06-01,54.32666956620633,3.886916887102803,79.61932264383279,2743.8067610855906
2021-07-01,54.733428174891166,4.086830176459123,78.24876349323048,2723.3919598286866
2021-08-01,54.117996016674184,3.9570330329838783,77.23440053807133,2731.788877374854
2021-09-01,54.231725983976254,4.028562471574805,81.85235509506329,2718.041801601081
2021-10-01,54.885297361117466,4.178280006323549,83.81883328094025,2671.773705719569
2021-11-01,54.08155574383685,3.7514165541637197,77.20286485236171,2686.8869933430055
2021-12-01,54.173872673103006,4.618638339082243,81.12593847338114,2712.234364030698
2022-01-01,54.30381407022722,3.680064474181714,78.69871486175634,2669.4468047777013
2022-02-01,54.69472550611587,3.605497017478039,79.0257492324706,2717.82496075431
2022-03-01,54.07625015067683,4.3020449609642375,78.81521215152226,2693.9918650460468
2022-04-01,53.41602184413469,4.173990035226184,78.27201846064037,2690.62947981126
2022-05-01,53.67699262694314,4.102684670106815,80.09704325588966,2717.7739992050874
2022-06-01,53.82548496355973,4.080053502150739,78.33809976717792,2711.106582787151
2022-07-01,53.95073138873267,3.861195137346791,80.54091365155968,2690.975845854523
2022-08-01,54.12395549348116,3.5663136218139306,79.89952378110172,2728.9832450841063
2022-09-01,53.78394313269192,3.8262451777918973,79.52210390626718,2672.9734168100026
2022-10-01,53.900069981272416,3.565862089737015,78.18487267591681,2715.3983901736065
2022-11-01,54.046606217921756,4.024653857201154,78.84645733886333,2714.82753144921
2022-12-01,53.68943050890857,3.648823709950791,81.51078245165151,2692.26133901715
2023-01-01,54.62231776448095,3.4039526455367746,81.00183437524876,2708.153325556053
2023-02-01,54.85923422493684,3.511813811090187,78.0448895104029,2668.7221605903674
2023-03-01,54.26358247633552,3.6868389673332227,80.19866461085846,2723.1006754801724
2023-04-01,54.591859280652436,3.3468155922105343,81.50277424674358,2695.377446588925
2023-05-01,54.10451844553877,3.220630457742823,76.66118943775726,2686.931924487024
2023-06-01,54.49806074741,3.490308304312432,81.08672038475987,2726.2252306459222
2023-07-01,55.0773585369137,3.4392959268765195,78.6747524821083,2682.391407736431
2023-08-01,54.66701737773785,3.1611854336804823,81.14119733718631,2664.788467590911
2023-09-01,55.148705442360004,3.1184418685993047,78.47348168691497,2661.0842706619023
2023-10-01,55.35509590582826,3.2750428357567047,76.39023579867096,2715.150248783641
2023-11-01,55.766125985825504,2.716036072513435,76.74491512423367,2667.989266187593
2023-12-01,56.71452247715247,2.6727862950483945,80.09616989332277,2743.869854549609
2024-01-01,56.59182841915104,2.8237597160359837,80.51944500344297,2647.951764802907
2024-02-01,56.2149603369723,2.919403790394192,78.19136674979119,2742.411409207251
2024-03-01,55.77020312215953,3.020906835862996,81.27718491755475,2705.2754366800655
2024-04-01,55.36229797967681,3.314663855416921,76.67695987546207,2697.58217220324
2024-05-01,55.32374712496976,3.0741765078868393,79.86784040270537,2686.3770228297763
2024-06-01,55.49432311237808,2.7142900659504137,77.57796760047509,2709.978402858802
2024-07-01,55.6326685120431,2.702701524180794,78.69632778439568,2699.0591324393786
2024-08-01,56.0462601365611,2.3546921661269598,80.09479734263283,2727.582547050413
2024-09-01,56.052761082500055,2.598016681963591,78.27917326943209,2702.855691216551
2024-10-01,56.77952812107872,2.4663296131406995,79.23088891154035,2703.7575440365467
2024-11-01,56.64719970445974,2.600494306851042,82.01258561842889,2690.909694694654
2024-12-01,58.00728428775455,2.2078096060449335,78.8462162609537,2698.576359406973
